,Model name,Epoch,Loss,Val_loss,Learning rate
997,model,998,0.2759,0.3896,1.0139394576752924e-06
998,model,999,0.2734,0.3938,1.0069456081016953e-06
999,model,1000,0.2715,0.3931,1.0000000000000006e-06
1000,model,1,0.2754,0.3776,3.162277789670043e-05
1001,model,2,0.2755,0.3855,3.162277789670043e-05
1002,model,3,0.2737,0.3881,3.162277789670043e-05
1003,model,4,0.2725,0.3807,3.162277789670043e-05
1004,model,5,0.274,0.3837,3.162277789670043e-05
1005,model,6,0.2719,0.3794,3.162277789670043e-05
1006,model,7,0.276,0.3817,3.162277789670043e-05
1007,model,8,0.2718,0.3768,3.162277789670043e-05
1008,model,9,0.2724,0.3789,3.162277789670043e-05
1009,model,10,0.2727,0.3841,3.162277789670043e-05
1010,model,11,0.2727,0.3814,3.162277789670043e-05
1011,model,12,0.2749,0.3821,3.162277789670043e-05
1012,model,13,0.2723,0.3811,3.162277789670043e-05
1013,model,14,0.272,0.3815,3.162277789670043e-05
1014,model,15,0.2722,0.3848,3.162277789670043e-05
1015,model,16,0.271,0.3745,3.162277789670043e-05
1016,model,17,0.2728,0.3854,3.162277789670043e-05
1017,model,18,0.2735,0.3764,3.162277789670043e-05
1018,model,19,0.274,0.3788,3.162277789670043e-05
1019,model,20,0.2729,0.3881,3.162277789670043e-05
1020,model,21,0.2721,0.3826,3.162277789670043e-05
1021,model,22,0.2718,0.3739,3.162277789670043e-05
1022,model,23,0.2699,0.3809,3.162277789670043e-05
1023,model,24,0.2724,0.386,3.162277789670043e-05
1024,model,25,0.2716,0.3769,3.162277789670043e-05
1025,model,26,0.2706,0.3798,3.162277789670043e-05
1026,model,27,0.2723,0.3784,3.162277789670043e-05
1027,model,28,0.2693,0.3802,3.162277789670043e-05
1028,model,29,0.2721,0.3787,3.162277789670043e-05
1029,model,30,0.2719,0.3774,3.162277789670043e-05
1030,model,31,0.2695,0.3803,3.162277789670043e-05
1031,model,32,0.2727,0.3774,3.162277789670043e-05
1032,model,33,0.273,0.382,3.162277789670043e-05
1033,model,34,0.2707,0.3768,3.162277789670043e-05
1034,model,35,0.2717,0.3814,3.162277789670043e-05
1035,model,36,0.2731,0.3772,3.162277789670043e-05
1036,model,37,0.2709,0.3774,3.162277789670043e-05
1037,model,38,0.2727,0.3779,3.162277789670043e-05
1038,model,39,0.2719,0.3741,3.162277789670043e-05
1039,model,40,0.2712,0.3794,3.162277789670043e-05
1040,model,41,0.2714,0.3813,3.162277789670043e-05
1041,model,42,0.2714,0.382,3.162277789670043e-05
1042,model,43,0.275,0.3747,3.162277789670043e-05
1043,model,44,0.2705,0.3747,3.162277789670043e-05
1044,model,45,0.2703,0.3777,3.162277789670043e-05
1045,model,46,0.2712,0.3769,3.162277789670043e-05
1046,model,47,0.271,0.3772,3.162277789670043e-05
1047,model,48,0.2718,0.3761,3.162277789670043e-05
1048,model,49,0.2714,0.3767,3.162277789670043e-05
1049,model,50,0.2728,0.379,3.162277789670043e-05
1050,model,51,0.2696,0.3774,3.162277789670043e-05
1051,model,52,0.2718,0.3756,3.162277789670043e-05
1052,model,53,0.2697,0.3739,3.162277789670043e-05
1053,model,54,0.2727,0.374,3.162277789670043e-05
1054,model,55,0.272,0.3783,3.162277789670043e-05
1055,model,56,0.2707,0.38,3.162277789670043e-05
1056,model,57,0.2709,0.3789,3.162277789670043e-05
1057,model,58,0.2713,0.3754,3.162277789670043e-05
1058,model,59,0.2699,0.3703,3.162277789670043e-05
1059,model,60,0.2681,0.3777,3.162277789670043e-05
1060,model,61,0.2705,0.377,3.162277789670043e-05
1061,model,62,0.27,0.3752,3.162277789670043e-05
1062,model,63,0.2696,0.3766,3.162277789670043e-05
1063,model,64,0.2706,0.3811,3.162277789670043e-05
1064,model,65,0.272,0.3764,3.162277789670043e-05
1065,model,66,0.2695,0.3771,3.162277789670043e-05
1066,model,67,0.2713,0.3759,3.162277789670043e-05
1067,model,68,0.2689,0.3792,3.162277789670043e-05
1068,model,69,0.2687,0.3793,3.162277789670043e-05
1069,model,70,0.2702,0.3773,3.162277789670043e-05
1070,model,71,0.2688,0.3721,3.162277789670043e-05
1071,model,72,0.2694,0.3723,3.162277789670043e-05
1072,model,73,0.2705,0.3848,3.162277789670043e-05
1073,model,74,0.2689,0.3796,3.162277789670043e-05
1074,model,75,0.2727,0.3781,3.162277789670043e-05
1075,model,76,0.2717,0.3737,3.162277789670043e-05
1076,model,77,0.2693,0.3765,3.162277789670043e-05
1077,model,78,0.2672,0.3768,3.162277789670043e-05
1078,model,79,0.2677,0.3757,3.162277789670043e-05
1079,model,80,0.2698,0.3752,3.162277789670043e-05
1080,model,81,0.2673,0.3822,3.162277789670043e-05
1081,model,82,0.2672,0.3736,3.162277789670043e-05
1082,model,83,0.272,0.3766,3.162277789670043e-05
1083,model,84,0.2694,0.3747,3.162277789670043e-05
1084,model,85,0.2712,0.3746,3.162277789670043e-05
1085,model,86,0.2675,0.377,3.162277789670043e-05
1086,model,87,0.271,0.3768,3.162277789670043e-05
1087,model,88,0.2693,0.3796,3.162277789670043e-05
1088,model,89,0.2704,0.3735,3.162277789670043e-05
1089,model,90,0.2673,0.3818,3.162277789670043e-05
1090,model,91,0.2681,0.3746,3.162277789670043e-05
1091,model,92,0.2677,0.3733,3.162277789670043e-05
1092,model,93,0.2668,0.3739,3.162277789670043e-05
1093,model,94,0.2688,0.3749,3.162277789670043e-05
1094,model,95,0.2687,0.3671,3.162277789670043e-05
1095,model,96,0.272,0.3735,3.162277789670043e-05
1096,model,97,0.2675,0.3744,3.162277789670043e-05
1097,model,98,0.2692,0.3768,3.162277789670043e-05
1098,model,99,0.2693,0.3756,3.162277789670043e-05
1099,model,100,0.2715,0.3753,3.162277789670043e-05
1100,model,101,0.2695,0.3724,3.162277789670043e-05
1101,model,102,0.2666,0.3731,3.162277789670043e-05
1102,model,103,0.2699,0.3688,3.162277789670043e-05
1103,model,104,0.2674,0.3707,3.162277789670043e-05
1104,model,105,0.2674,0.3717,3.162277789670043e-05
1105,model,106,0.2692,0.3729,3.162277789670043e-05
1106,model,107,0.2661,0.377,3.162277789670043e-05
1107,model,108,0.2682,0.3828,3.162277789670043e-05
1108,model,109,0.2674,0.3721,3.162277789670043e-05
1109,model,110,0.2682,0.3729,3.162277789670043e-05
1110,model,111,0.2645,0.3788,3.162277789670043e-05
1111,model,112,0.2699,0.373,3.162277789670043e-05
1112,model,113,0.2689,0.3742,3.162277789670043e-05
1113,model,114,0.268,0.3751,3.162277789670043e-05
1114,model,115,0.2683,0.3761,3.162277789670043e-05
1115,model,116,0.2681,0.3669,3.162277789670043e-05
1116,model,117,0.2675,0.3761,3.162277789670043e-05
1117,model,118,0.2677,0.3727,3.162277789670043e-05
1118,model,119,0.2695,0.3709,3.162277789670043e-05
1119,model,120,0.2681,0.3705,3.162277789670043e-05
1120,model,121,0.2671,0.3746,3.162277789670043e-05
1121,model,122,0.2678,0.3714,3.162277789670043e-05
1122,model,123,0.2675,0.3756,3.162277789670043e-05
1123,model,124,0.2681,0.3769,3.162277789670043e-05
1124,model,125,0.2687,0.3757,3.162277789670043e-05
1125,model,126,0.2704,0.3726,3.162277789670043e-05
1126,model,127,0.2697,0.3759,3.162277789670043e-05
1127,model,128,0.2658,0.3749,3.162277789670043e-05
1128,model,129,0.2667,0.3737,3.162277789670043e-05
1129,model,130,0.2688,0.3761,3.162277789670043e-05
1130,model,131,0.2677,0.37,3.162277789670043e-05
1131,model,132,0.2642,0.3765,3.162277789670043e-05
1132,model,133,0.2665,0.3711,3.162277789670043e-05
1133,model,134,0.2682,0.3724,3.162277789670043e-05
1134,model,135,0.2655,0.3722,3.162277789670043e-05
1135,model,136,0.2692,0.3657,3.162277789670043e-05
1136,model,137,0.2684,0.3746,3.162277789670043e-05
1137,model,138,0.2679,0.3691,3.162277789670043e-05
1138,model,139,0.2694,0.3694,3.162277789670043e-05
1139,model,140,0.267,0.3713,3.162277789670043e-05
1140,model,141,0.2677,0.3749,3.162277789670043e-05
1141,model,142,0.2669,0.376,3.162277789670043e-05
1142,model,143,0.2667,0.3726,3.162277789670043e-05
1143,model,144,0.2681,0.3717,3.162277789670043e-05
1144,model,145,0.2645,0.3745,3.162277789670043e-05
1145,model,146,0.2651,0.374,3.162277789670043e-05
1146,model,147,0.2686,0.3708,3.162277789670043e-05
1147,model,148,0.2654,0.3729,3.162277789670043e-05
1148,model,149,0.2684,0.371,3.162277789670043e-05
1149,model,150,0.2683,0.3789,3.162277789670043e-05
1150,model,151,0.2684,0.3695,3.162277789670043e-05
1151,model,152,0.2696,0.3712,3.162277789670043e-05
1152,model,153,0.2655,0.3698,3.162277789670043e-05
1153,model,154,0.2657,0.3745,3.162277789670043e-05
1154,model,155,0.2674,0.3706,3.162277789670043e-05
1155,model,156,0.2629,0.3689,3.162277789670043e-05
1156,model,157,0.2654,0.3703,3.162277789670043e-05
1157,model,158,0.2669,0.3731,3.162277789670043e-05
1158,model,159,0.2685,0.3825,3.162277789670043e-05
1159,model,160,0.2694,0.3705,3.162277789670043e-05
1160,model,161,0.2671,0.3719,3.162277789670043e-05
1161,model,162,0.2646,0.371,3.162277789670043e-05
1162,model,163,0.2673,0.3621,3.162277789670043e-05
1163,model,164,0.2671,0.3683,3.162277789670043e-05
1164,model,165,0.2662,0.371,3.162277789670043e-05
1165,model,166,0.2677,0.3726,3.162277789670043e-05
1166,model,167,0.2662,0.3697,3.162277789670043e-05
1167,model,168,0.2678,0.3703,3.162277789670043e-05
1168,model,169,0.2649,0.3714,3.162277789670043e-05
1169,model,170,0.2684,0.3666,3.162277789670043e-05
1170,model,171,0.2663,0.3729,3.162277789670043e-05
1171,model,172,0.265,0.3676,3.162277789670043e-05
1172,model,173,0.2657,0.3729,3.162277789670043e-05
1173,model,174,0.2651,0.3736,3.162277789670043e-05
1174,model,175,0.267,0.3702,3.162277789670043e-05
1175,model,176,0.2654,0.3713,3.162277789670043e-05
1176,model,177,0.2697,0.3716,3.162277789670043e-05
1177,model,178,0.2673,0.3741,3.162277789670043e-05
1178,model,179,0.2638,0.372,3.162277789670043e-05
1179,model,180,0.2662,0.3732,3.162277789670043e-05
1180,model,181,0.267,0.3726,3.162277789670043e-05
1181,model,182,0.2651,0.3692,3.162277789670043e-05
1182,model,183,0.2638,0.368,3.162277789670043e-05
1183,model,184,0.2672,0.3697,3.162277789670043e-05
1184,model,185,0.2651,0.3691,3.162277789670043e-05
1185,model,186,0.2658,0.3698,3.162277789670043e-05
1186,model,187,0.2663,0.3762,3.162277789670043e-05
1187,model,188,0.2651,0.3706,3.162277789670043e-05
1188,model,189,0.2645,0.3677,3.162277789670043e-05
1189,model,190,0.2649,0.3675,3.162277789670043e-05
1190,model,191,0.2665,0.371,3.162277789670043e-05
1191,model,192,0.2666,0.373,3.162277789670043e-05
1192,model,193,0.268,0.3695,3.162277789670043e-05
1193,model,194,0.2629,0.369,3.162277789670043e-05
1194,model,195,0.2646,0.3709,3.162277789670043e-05
1195,model,196,0.2662,0.3696,3.162277789670043e-05
1196,model,197,0.2635,0.372,3.162277789670043e-05
1197,model,198,0.2672,0.3684,3.162277789670043e-05
1198,model,199,0.2642,0.3663,3.162277789670043e-05
1199,model,200,0.2643,0.3646,3.162277789670043e-05
1200,model,201,0.2659,0.3673,3.162277789670043e-05
1201,model,202,0.265,0.3706,3.162277789670043e-05
1202,model,203,0.2664,0.3638,3.162277789670043e-05
1203,model,204,0.2659,0.3716,3.162277789670043e-05
1204,model,205,0.2628,0.3678,3.162277789670043e-05
1205,model,206,0.2663,0.3663,3.162277789670043e-05
1206,model,207,0.2635,0.3689,3.162277789670043e-05
1207,model,208,0.2634,0.3689,3.162277789670043e-05
1208,model,209,0.2659,0.3688,3.162277789670043e-05
1209,model,210,0.2658,0.3701,3.162277789670043e-05
1210,model,211,0.2624,0.3684,3.162277789670043e-05
1211,model,212,0.2663,0.373,3.162277789670043e-05
1212,model,213,0.2651,0.3697,3.162277789670043e-05
1213,model,214,0.2662,0.3703,3.162277789670043e-05
1214,model,215,0.2663,0.3691,3.162277789670043e-05
1215,model,216,0.2662,0.3645,3.162277789670043e-05
1216,model,217,0.2665,0.365,3.162277789670043e-05
1217,model,218,0.265,0.3693,3.162277789670043e-05
1218,model,219,0.2609,0.3701,3.162277789670043e-05
1219,model,220,0.2625,0.3638,3.162277789670043e-05
1220,model,221,0.2643,0.3692,3.162277789670043e-05
1221,model,222,0.2613,0.3667,3.162277789670043e-05
1222,model,223,0.2663,0.3684,3.162277789670043e-05
1223,model,224,0.2638,0.3677,3.162277789670043e-05
1224,model,225,0.2665,0.3648,3.162277789670043e-05
1225,model,226,0.2635,0.3666,3.162277789670043e-05
1226,model,227,0.264,0.3713,3.162277789670043e-05
1227,model,228,0.2649,0.3668,3.162277789670043e-05
1228,model,229,0.2632,0.3674,3.162277789670043e-05
1229,model,230,0.2617,0.3644,3.162277789670043e-05
1230,model,231,0.2656,0.3641,3.162277789670043e-05
1231,model,232,0.2633,0.3655,3.162277789670043e-05
1232,model,233,0.2643,0.3681,3.162277789670043e-05
1233,model,234,0.2636,0.368,3.162277789670043e-05
1234,model,235,0.2674,0.3658,3.162277789670043e-05
1235,model,236,0.2632,0.37,3.162277789670043e-05
1236,model,237,0.2665,0.3696,3.162277789670043e-05
1237,model,238,0.2665,0.3713,3.162277789670043e-05
1238,model,239,0.2648,0.3681,3.162277789670043e-05
1239,model,240,0.264,0.3626,3.162277789670043e-05
1240,model,241,0.2649,0.3692,3.162277789670043e-05
1241,model,242,0.2666,0.3703,3.162277789670043e-05
1242,model,243,0.2634,0.3643,3.162277789670043e-05
1243,model,244,0.2668,0.3676,3.162277789670043e-05
1244,model,245,0.263,0.3712,3.162277789670043e-05
1245,model,246,0.2652,0.3654,3.162277789670043e-05
1246,model,247,0.2636,0.3663,3.162277789670043e-05
1247,model,248,0.2638,0.3686,3.162277789670043e-05
1248,model,249,0.2642,0.3681,3.162277789670043e-05
1249,model,250,0.2644,0.3653,3.162277789670043e-05
1250,model,251,0.2657,0.367,3.162277789670043e-05
1251,model,252,0.2654,0.3653,3.162277789670043e-05
1252,model,253,0.2633,0.3648,3.162277789670043e-05
1253,model,254,0.2657,0.3691,3.162277789670043e-05
1254,model,255,0.2621,0.3684,3.162277789670043e-05
1255,model,256,0.2656,0.3733,3.162277789670043e-05
1256,model,257,0.2655,0.3678,3.162277789670043e-05
1257,model,258,0.2648,0.3668,3.162277789670043e-05
1258,model,259,0.2649,0.3657,3.162277789670043e-05
1259,model,260,0.2641,0.3655,3.162277789670043e-05
1260,model,261,0.2651,0.3691,3.162277789670043e-05
1261,model,262,0.2633,0.3658,3.162277789670043e-05
1262,model,263,0.2661,0.3649,3.162277789670043e-05
1263,model,264,0.2649,0.3656,3.162277789670043e-05
1264,model,265,0.2637,0.369,3.162277789670043e-05
1265,model,266,0.2623,0.361,3.162277789670043e-05
1266,model,267,0.2631,0.3699,3.162277789670043e-05
1267,model,268,0.2646,0.364,3.162277789670043e-05
1268,model,269,0.2652,0.3667,3.162277789670043e-05
1269,model,270,0.2633,0.3667,3.162277789670043e-05
1270,model,271,0.2654,0.3655,3.162277789670043e-05
1271,model,272,0.264,0.365,3.162277789670043e-05
1272,model,273,0.2663,0.3696,3.162277789670043e-05
1273,model,274,0.2629,0.3744,3.162277789670043e-05
1274,model,275,0.2644,0.3689,3.162277789670043e-05
1275,model,276,0.2658,0.3656,3.162277789670043e-05
1276,model,277,0.2648,0.3707,3.162277789670043e-05
1277,model,278,0.2656,0.369,3.162277789670043e-05
1278,model,279,0.2588,0.3681,3.162277789670043e-05
1279,model,280,0.2634,0.3673,3.162277789670043e-05
1280,model,281,0.2628,0.3696,3.162277789670043e-05
1281,model,282,0.2628,0.3673,3.162277789670043e-05
1282,model,283,0.265,0.3649,3.162277789670043e-05
1283,model,284,0.2614,0.3645,3.162277789670043e-05
1284,model,285,0.2625,0.3648,3.162277789670043e-05
1285,model,286,0.2627,0.3659,3.162277789670043e-05
1286,model,287,0.2623,0.3713,3.162277789670043e-05
1287,model,288,0.2661,0.3654,3.162277789670043e-05
1288,model,289,0.2654,0.3655,3.162277789670043e-05
1289,model,290,0.2628,0.3716,3.162277789670043e-05
1290,model,291,0.2643,0.3686,3.162277789670043e-05
1291,model,292,0.2657,0.3648,3.162277789670043e-05
1292,model,293,0.2627,0.3682,3.162277789670043e-05
1293,model,294,0.265,0.368,3.162277789670043e-05
1294,model,295,0.2617,0.3647,3.162277789670043e-05
1295,model,296,0.2633,0.3677,3.162277789670043e-05
1296,model,297,0.2641,0.3643,3.162277789670043e-05
1297,model,298,0.2636,0.37,3.162277789670043e-05
1298,model,299,0.2644,0.3639,3.162277789670043e-05
1299,model,300,0.2624,0.3709,3.162277789670043e-05
1300,model,301,0.2597,0.3735,3.162277789670043e-05
1301,model,302,0.2656,0.3645,3.162277789670043e-05
1302,model,303,0.2628,0.3623,3.162277789670043e-05
1303,model,304,0.2634,0.3632,3.162277789670043e-05
1304,model,305,0.2629,0.3668,3.162277789670043e-05
1305,model,306,0.2655,0.3701,3.162277789670043e-05
1306,model,307,0.2659,0.3717,3.162277789670043e-05
1307,model,308,0.2642,0.3686,3.162277789670043e-05
1308,model,309,0.263,0.3666,3.162277789670043e-05
1309,model,310,0.2647,0.3646,3.162277789670043e-05
1310,model,311,0.2629,0.3697,3.162277789670043e-05
1311,model,312,0.2628,0.3626,3.162277789670043e-05
1312,model,313,0.2635,0.372,3.162277789670043e-05
1313,model,314,0.2638,0.3682,3.162277789670043e-05
1314,model,315,0.2643,0.367,3.162277789670043e-05
1315,model,316,0.2625,0.3702,3.162277789670043e-05
1316,model,317,0.2623,0.369,3.162277789670043e-05
1317,model,318,0.2636,0.3697,3.162277789670043e-05
1318,model,319,0.2661,0.3695,3.162277789670043e-05
1319,model,320,0.2615,0.3625,3.162277789670043e-05
1320,model,321,0.2647,0.3582,3.162277789670043e-05
1321,model,322,0.2625,0.3622,3.162277789670043e-05
1322,model,323,0.263,0.3645,3.162277789670043e-05
1323,model,324,0.2625,0.3702,3.162277789670043e-05
1324,model,325,0.2638,0.3689,3.162277789670043e-05
1325,model,326,0.2636,0.37,3.162277789670043e-05
1326,model,327,0.2637,0.3709,3.162277789670043e-05
1327,model,328,0.2613,0.3664,3.162277789670043e-05
1328,model,329,0.2633,0.3708,3.162277789670043e-05
1329,model,330,0.263,0.3722,3.162277789670043e-05
1330,model,331,0.263,0.3705,3.162277789670043e-05
1331,model,332,0.2628,0.3724,3.162277789670043e-05
1332,model,333,0.2657,0.3639,3.162277789670043e-05
1333,model,334,0.2632,0.3642,3.162277789670043e-05
1334,model,335,0.2625,0.3635,3.162277789670043e-05
1335,model,336,0.2578,0.3653,3.162277789670043e-05
1336,model,337,0.2627,0.3646,3.162277789670043e-05
1337,model,338,0.2626,0.3719,3.162277789670043e-05
1338,model,339,0.2639,0.3629,3.162277789670043e-05
1339,model,340,0.2624,0.3688,3.162277789670043e-05
1340,model,341,0.2625,0.369,3.162277789670043e-05
1341,model,342,0.2642,0.365,3.162277789670043e-05
1342,model,343,0.2636,0.3647,3.162277789670043e-05
1343,model,344,0.2615,0.3639,3.162277789670043e-05
1344,model,345,0.2633,0.3666,3.162277789670043e-05
1345,model,346,0.2642,0.363,3.162277789670043e-05
1346,model,347,0.2647,0.3614,3.162277789670043e-05
1347,model,348,0.2636,0.3695,3.162277789670043e-05
1348,model,349,0.2606,0.3625,3.162277789670043e-05
1349,model,350,0.2612,0.3644,3.162277789670043e-05
1350,model,351,0.2631,0.3672,3.162277789670043e-05
1351,model,352,0.259,0.3656,3.162277789670043e-05
1352,model,353,0.2632,0.3607,3.162277789670043e-05
1353,model,354,0.2636,0.3663,3.162277789670043e-05
1354,model,355,0.2609,0.3711,3.162277789670043e-05
1355,model,356,0.2649,0.3654,3.162277789670043e-05
1356,model,357,0.2622,0.3667,3.162277789670043e-05
1357,model,358,0.2643,0.3647,3.162277789670043e-05
1358,model,359,0.2609,0.3648,3.162277789670043e-05
1359,model,360,0.2614,0.3661,3.162277789670043e-05
1360,model,361,0.2612,0.3691,3.162277789670043e-05
1361,model,362,0.2638,0.3693,3.162277789670043e-05
1362,model,363,0.2615,0.3699,3.162277789670043e-05
1363,model,364,0.2633,0.3621,3.162277789670043e-05
1364,model,365,0.2616,0.3687,3.162277789670043e-05
1365,model,366,0.263,0.3651,3.162277789670043e-05
1366,model,367,0.2641,0.363,3.162277789670043e-05
1367,model,368,0.2619,0.3666,3.162277789670043e-05
1368,model,369,0.2613,0.3584,3.162277789670043e-05
1369,model,370,0.2633,0.3642,3.162277789670043e-05
1370,model,371,0.2638,0.3719,3.162277789670043e-05
1371,model,372,0.263,0.3656,3.162277789670043e-05
1372,model,373,0.2601,0.3654,3.162277789670043e-05
1373,model,374,0.2651,0.367,3.162277789670043e-05
1374,model,375,0.2611,0.3649,3.162277789670043e-05
1375,model,376,0.2615,0.3664,3.162277789670043e-05
1376,model,377,0.2631,0.362,3.162277789670043e-05
1377,model,378,0.2621,0.3682,3.162277789670043e-05
1378,model,379,0.2643,0.364,3.162277789670043e-05
1379,model,380,0.2619,0.3649,3.162277789670043e-05
1380,model,381,0.2623,0.3696,3.162277789670043e-05
1381,model,382,0.2618,0.3649,3.162277789670043e-05
1382,model,383,0.2607,0.3737,3.162277789670043e-05
1383,model,384,0.2625,0.3645,3.162277789670043e-05
1384,model,385,0.2644,0.3633,3.162277789670043e-05
1385,model,386,0.2613,0.3604,3.162277789670043e-05
1386,model,387,0.2616,0.3643,3.162277789670043e-05
1387,model,388,0.2596,0.3647,3.162277789670043e-05
1388,model,389,0.2615,0.3648,3.162277789670043e-05
1389,model,390,0.2617,0.3664,3.162277789670043e-05
1390,model,391,0.2608,0.3634,3.162277789670043e-05
1391,model,392,0.2618,0.3607,3.162277789670043e-05
1392,model,393,0.2612,0.359,3.162277789670043e-05
1393,model,394,0.2606,0.3663,3.162277789670043e-05
1394,model,395,0.2606,0.3694,3.162277789670043e-05
1395,model,396,0.2613,0.3658,3.162277789670043e-05
1396,model,397,0.2622,0.3652,3.162277789670043e-05
1397,model,398,0.2624,0.3674,3.162277789670043e-05
1398,model,399,0.2619,0.3637,3.162277789670043e-05
1399,model,400,0.2619,0.3658,3.162277789670043e-05
1400,model,401,0.2587,0.3686,3.162277789670043e-05
1401,model,402,0.2606,0.3624,3.162277789670043e-05
1402,model,403,0.2616,0.3669,3.162277789670043e-05
1403,model,404,0.2619,0.365,3.162277789670043e-05
1404,model,405,0.2604,0.3611,3.162277789670043e-05
1405,model,406,0.2623,0.3602,3.162277789670043e-05
1406,model,407,0.2625,0.3622,3.162277789670043e-05
1407,model,408,0.2616,0.3688,3.162277789670043e-05
1408,model,409,0.2623,0.3652,3.162277789670043e-05
1409,model,410,0.2622,0.3627,3.162277789670043e-05
1410,model,411,0.2615,0.3635,3.162277789670043e-05
1411,model,412,0.2624,0.3605,3.162277789670043e-05
1412,model,413,0.2606,0.3611,3.162277789670043e-05
1413,model,414,0.2604,0.3643,3.162277789670043e-05
1414,model,415,0.2629,0.3638,3.162277789670043e-05
1415,model,416,0.2619,0.3651,3.162277789670043e-05
1416,model,417,0.2605,0.3632,3.162277789670043e-05
1417,model,418,0.2624,0.3668,3.162277789670043e-05
1418,model,419,0.2597,0.3633,3.162277789670043e-05
1419,model,420,0.2629,0.362,3.162277789670043e-05
1420,model,421,0.2607,0.3633,3.162277789670043e-05
1421,model,422,0.2604,0.3642,3.162277789670043e-05
1422,model,423,0.2602,0.3618,3.162277789670043e-05
1423,model,424,0.2605,0.361,3.162277789670043e-05
1424,model,425,0.2622,0.3608,3.162277789670043e-05
1425,model,426,0.2616,0.3611,3.162277789670043e-05
1426,model,427,0.2632,0.3617,3.162277789670043e-05
1427,model,428,0.2589,0.3643,3.162277789670043e-05
1428,model,429,0.2614,0.3642,3.162277789670043e-05
1429,model,430,0.2618,0.3663,3.162277789670043e-05
1430,model,431,0.2627,0.3632,3.162277789670043e-05
1431,model,432,0.26,0.3655,3.162277789670043e-05
1432,model,433,0.261,0.3675,3.162277789670043e-05
1433,model,434,0.262,0.366,3.162277789670043e-05
1434,model,435,0.26,0.3627,3.162277789670043e-05
1435,model,436,0.2605,0.3612,3.162277789670043e-05
1436,model,437,0.2608,0.362,3.162277789670043e-05
1437,model,438,0.2605,0.3616,3.162277789670043e-05
1438,model,439,0.2607,0.3626,3.162277789670043e-05
1439,model,440,0.2604,0.3623,3.162277789670043e-05
1440,model,441,0.2613,0.3603,3.162277789670043e-05
1441,model,442,0.2606,0.3613,3.162277789670043e-05
1442,model,443,0.2647,0.3608,3.162277789670043e-05
1443,model,444,0.258,0.3699,3.162277789670043e-05
1444,model,445,0.2614,0.3698,3.162277789670043e-05
1445,model,446,0.2574,0.3607,3.162277789670043e-05
1446,model,447,0.2584,0.3605,3.162277789670043e-05
1447,model,448,0.2638,0.3618,3.162277789670043e-05
1448,model,449,0.2584,0.3592,3.162277789670043e-05
1449,model,450,0.2618,0.3606,3.162277789670043e-05
1450,model,451,0.2592,0.364,3.162277789670043e-05
1451,model,452,0.263,0.3624,3.162277789670043e-05
1452,model,453,0.2592,0.3695,3.162277789670043e-05
1453,model,454,0.2596,0.3606,3.162277789670043e-05
1454,model,455,0.2571,0.3675,3.162277789670043e-05
1455,model,456,0.2581,0.359,3.162277789670043e-05
1456,model,457,0.2588,0.3611,3.162277789670043e-05
1457,model,458,0.2608,0.3652,3.162277789670043e-05
1458,model,459,0.2602,0.3649,3.162277789670043e-05
1459,model,460,0.2618,0.3639,3.162277789670043e-05
1460,model,461,0.2615,0.362,3.162277789670043e-05
1461,model,462,0.26,0.363,3.162277789670043e-05
1462,model,463,0.2616,0.3635,3.162277789670043e-05
1463,model,464,0.2611,0.3664,3.162277789670043e-05
1464,model,465,0.2623,0.3593,3.162277789670043e-05
1465,model,466,0.2574,0.36,3.162277789670043e-05
1466,model,467,0.2579,0.3638,3.162277789670043e-05
1467,model,468,0.2614,0.3578,3.162277789670043e-05
1468,model,469,0.2608,0.3645,3.162277789670043e-05
1469,model,470,0.2624,0.3635,3.162277789670043e-05
1470,model,471,0.2589,0.3629,3.162277789670043e-05
1471,model,472,0.2597,0.3596,3.162277789670043e-05
1472,model,473,0.2596,0.3626,3.162277789670043e-05
1473,model,474,0.2588,0.3567,3.162277789670043e-05
1474,model,475,0.263,0.3593,3.162277789670043e-05
1475,model,476,0.2583,0.3619,3.162277789670043e-05
1476,model,477,0.2596,0.3624,3.162277789670043e-05
1477,model,478,0.2609,0.3598,3.162277789670043e-05
1478,model,479,0.2645,0.3605,3.162277789670043e-05
1479,model,480,0.26,0.3594,3.162277789670043e-05
1480,model,481,0.2606,0.366,3.162277789670043e-05
1481,model,482,0.2597,0.3631,3.162277789670043e-05
1482,model,483,0.2586,0.3627,3.162277789670043e-05
1483,model,484,0.2587,0.3594,3.162277789670043e-05
1484,model,485,0.2582,0.3622,3.162277789670043e-05
1485,model,486,0.2595,0.3617,3.162277789670043e-05
1486,model,487,0.2599,0.3636,3.162277789670043e-05
1487,model,488,0.2607,0.3591,3.162277789670043e-05
1488,model,489,0.2587,0.3611,3.162277789670043e-05
1489,model,490,0.2569,0.3645,3.162277789670043e-05
1490,model,491,0.2586,0.3617,3.162277789670043e-05
1491,model,492,0.2618,0.3582,3.162277789670043e-05
1492,model,493,0.2587,0.3616,3.162277789670043e-05
1493,model,494,0.2579,0.3609,3.162277789670043e-05
1494,model,495,0.2577,0.3632,3.162277789670043e-05
1495,model,496,0.2601,0.3602,3.162277789670043e-05
1496,model,497,0.2615,0.3584,3.162277789670043e-05
1497,model,498,0.2597,0.3629,3.162277789670043e-05
1498,model,499,0.2588,0.3588,3.162277789670043e-05
