,smiles
211,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C4CC(C)(C)CCC(=O)C4CCC32C)C1=O
212,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(CCC3C1CCC(=O)C3(C)C)C2(C)C
213,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
214,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(CCC3C(C)(CCC(=O)C3(C)C)C1)C2(C)C
215,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C(C)(C)C1C1C(C)(C)CCC12C
216,COC(=O)C1=CC2(C)CC3C(C)(CCC4CC(C)C(=O)C(C)(C)C43C)C(C)(C1=O)C2=O
217,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
218,COC(=O)C1=C(C)C2(C)C3(C)CC(C)(C)C(C)(C)C(C)(CCC(=O)C2(C)C1=O)C3=O
219,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
220,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C2(C)CCC2CCCC(C)(C)C21C
221,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(CCC3(C)C1CCC(=O)C3(C)C)C2(C)C
222,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C3CC(=O)C(C)(C)C3CCC1(C)C2(C)C
223,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C2C2(C)CCC(=O)C(C)(C)C2CC3(C)C)C1=O
224,COC(=O)C1=CC2(C)CC3C4(C)CCCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
225,COC(=O)C1=C(C)C2(C)CC3CCC4C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O
226,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C=CC(=O)CC3(C)C1(C)C2(C)C
227,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
228,COC(=O)C1=CC2(C)CC3CCC45C(CCCC(=O)C4(C)C)CCC5(C)C3(C)C(C)(C1=O)C2=O
229,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1C(C)(C)CC(C)(C)C(=O)CCC12C
230,COC(=O)C1=CC2(C)CC3C(C)(CCC4C(C)(C)C(=O)CC(C)(C)C43C)C(C)(C1=O)C2=O
231,COC(=O)C1=C(C)C2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O
232,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
233,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3CCC(=O)C3(C)CCC1C2(C)C
234,COC(=O)C1=C(C)C2(C)C(=O)CCC3C(C(C)(C)CCC3(C)C)C(C)(C1=O)C2=O
235,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C4CCC23C)C(C)(C)C1=O
236,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCC3(C)C1(C)C2=O
237,COC(=O)C1=CC2(C)C(=O)C(C)(C1)C(=O)C1(C)C(C)(CCC3CC(C)(C)CCC31C)C2=O
238,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
239,COC(=O)C1=CC2(C)CC3(C)C4C(C)(C)C(=O)C(C)(C)CC4(C)C3(C)C(C)(C1=O)C2=O
240,COC(=O)C1=C(C)C2(C)C(=O)C1(C)C(C)(C)C1(CC(C)(C)CCC3CCC1(C)C3=O)C2=O
241,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(CC3C(C)(C)C(=O)CCC31C)C2(C)C
242,COC(=O)C1=C(C(C)C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C(C)(C)C1(C)C2(C)C
243,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(CC(=O)C3(C)C)C1(C)C2(C)C
244,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)C1(C)C2CCC2(C)C(C)(C)C(=O)CCC12C
245,COC(=O)C1=CC2(C)CC3(C)C4CCC5CC(=O)CCC53C(C)(CC4)C(C)(C1=O)C2=O
246,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
247,COC(=O)C1=CC2(C)CC3(C)C4(C)C(=O)CCC(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
248,COC(=O)C1=CC2(C)C(=O)C(C)(CC(C)(C)C23CCC2C(C)(C)C(=O)CCC23C)C1=O
249,COC(=O)C1=C(C)C2(C)CC3(C)C4CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
250,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
251,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
252,COC(=O)C1=C(C)C2(C)CC(C)(C1=O)C1(C)C(=O)C3(C)C(CCC(=O)C3(C)C)C1(C)C2
253,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C(C)(C)C(C)(C)C(C)(C)C21C
254,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1C(=O)C3=CC=C(F)CC=C3C(C)(C)C12
255,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
256,COC(=O)C1=CC2(C)CC3(C)C4CC(=O)C(C)(C)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
257,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3CC(C)(C)CCC3(C)C1(C)C2=O
258,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
259,COC(=O)C1=CC2(C)CC3CCC4(C)CCC(=O)CC4CCC3(C)C(C)(C1=O)C2=O
260,COC(=O)C1=CC2(C)CC3C4(C)CCC(C)(CCCCC4=O)C3(C)C(C)(C1=O)C2=O
261,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C3C(CCC(=O)C3(C)C)CCC21
262,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC3C(CC(=O)C3(C)C)C12C
263,COC(=O)C1=CC2(C)CC3(C)C(=O)C4(C)C(CCC4(C)C)CCC3(C)C(C)(C1=O)C2=O
264,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4CCC(=O)C(C)(C)C4CCCC23C)C1=O
265,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C2(C)CCC2(C)CCC(=O)C21C
266,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C4(C)C(=O)CC(C)(C)C4CCC23C)C1=O
267,COC(=O)C1=CC2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCCC43C)C(C)(C1=O)C2=O
268,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3(C)CCCC3(C)CCC21C
269,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCC3(C)C1(C)C2=O
270,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
271,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C3CCC2(C)C1(C)CCC(=O)C3(C)C
272,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1CCC3(C)CCC(C)(C)CC3(C)C12C
273,COC(=O)C1=CC2(C)CC3(C)C(C)(C4CCC(C)C4)C(=O)CCC3(C)C(C)(C1=O)C2=O
274,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
275,COC(=O)C1=CC2(C)CC3(C)C(CC(=O)C4(C)CC(C)(C)CC43C)CC(C)(C1=O)C2=O
276,COC(=O)C1=CC2(C)C(=O)C(C)(CC3C4(C)CC(=O)C(C)(C)C(C)(C)C4CCC32C)C1=O
277,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O
278,COC(=O)C1=CC2(C)CC3C(CC4C3(C)CCC(=O)C(C)(C)C4(C)C)C(C)(C1=O)C2=O
279,COC(=O)C1=CC2(C)CC3C(C)(CCC4C(C)(C)C(=O)CC(C)(C)C43C)C(C)(C1=O)C2=O
280,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3(C)CCC(C)(C)CC3CCC21C
281,COC(=O)C1=C(C)C2(C)C(=O)C3CCC4CC(C)(C)CCC4(C)C3(C)C(C)(C1=O)C2=O
282,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(=O)CC3(C)C1(C)C2(C)C
283,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C(C3(C)CCCC(C)(C)C3)CCC21C
284,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C(C)(C)C(=O)CCC21C
285,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CC3(C)C(=O)CC(C)(C)CCCC3(C)C21
286,COC(=O)C1=CC2(C)CC3C(C)(C)C3(C)C(C)(C)C3(C)C(=O)CCC3(C)C(C)(C1=O)C2=O
287,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(=O)CCC3(C)C1C2C
288,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
289,COC(=O)c1cccc(C2=CC3(C)C(=O)C2(C)CCC2C(C)(C)C(=O)CC23C)c1C
290,COC(=O)C1=C(C)C2(C)C(=O)C3(C)CC4CCC(=O)C(CCC1(C)CC4)C3(C)C2=O
291,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
292,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)CC(C)(C)C1CC3(C(=O)C3(C)C)C12C
293,COC(=O)C1=C(C)C2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O
294,COC(=O)C1=CC2(C)CC3(C)C4(C)CC(C)(C)C(=O)C=CCC4(C)C3(C)C(C)(C1=O)C2=O
295,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C4(C)CCC(C)(CCC4=O)CCC32C)C1=O
296,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
297,COC(=O)C1=CC2(C)CC3(C)CCC(C)(C)C4C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O
298,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
299,COC(=O)C1=CC2(C)CC3(C)C(C)(CCC4CCC(=O)C(C)(C)C43C)C(C)(C1=O)C2=O
300,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
301,COC(=O)C1=C(C)C2(C)CC3(CCC4C(C)(C)CC3(C)C(=O)C4(C)C)C(C)(C1=O)C2=O
302,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
303,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)C(C)(C)CC4CCC3(C)C(C)(C1=O)C2=O
304,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C3(C)CCC(=O)C3CCC21C
305,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3CC(C)(C)CCC3C1(C)C2=O
306,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
307,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCC3(C)C1(C)C2=O
308,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C2(C)CCC2C(=O)CC(C)(C)C(C)(C)C21C
309,COC(=O)C1=C(C)C2(C)CC3C(C)(CC(C)(C)C34CCC(C)(C)C(=O)C4)C(C)(C1=O)C2=O
310,COC(=O)C1=C(C)C2(C)CC3CCC4(C)C(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
311,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O
312,COC(=O)C1=CC2(C)CC3C(CCC4(C)C(C)(C)C(=O)C3(C)C4(C)C)C(C)(C1=O)C2=O
313,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3CCC(C)(C)C(C)(CCC21C)C3C
314,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O
315,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC(C)(C)C(=O)C(C)(C)C12C
316,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
317,C=C(C)C1CCC2(C)CCC3(CC4(C)C(=O)C(C(=O)OC)=C(C)C(C)(C4=O)C3=O)C12C
318,CC12C=C(C(=O)C(F)F)C(=O)C(C1=O)C1(C)CCC3(C)CCC3(C)C(C)(C)C1(C)C2=O
319,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCCC3(C)C1(C)C2=O
320,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C3(C)CCC(C3)C(C)(C)C(=O)CCC21C
321,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(CCC3C(C)(C)C(=O)CCC31C)C2(C)C
322,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
323,COC(=O)C1=C(C)C2(C)C(=O)C2(C)CC2(C)C(C)(C1=O)C(=O)C1C(C)(C)CCCC12C
324,COC(=O)C1=CC2(C)CC3(C)C4CCC(=O)C(C)(C)C4(C)CCC3(C)C(C)(C1=O)C2=O
325,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
326,COC(=O)C1=CC2(C)CC3C(C)(CCC4CC(=O)CCC(C)(C)C43C)C(C)(C1=O)C2=O
327,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
328,COC(=O)C1=CC2(C)CC34CCC(C)(C)CCC3(C)C4(C)C(C)(C)C(=O)C2(C)C1=O
329,COC(=O)C1=CC2(Br)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
330,COC(=O)C1=CC2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCCC43C)C(C)(C1=O)C2=O
331,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C3(C)CCCC(C)(C)C3CCC(=O)C21C
332,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CCC3CCCCC1(C)C2(C)CC3
333,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
334,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
335,CC12CC3(C)CCC(=O)C(C)(C)C3CCC3C(C)(C)C(=O)C(C)(C1=O)C(=O)C3(C)C2
336,C=C1C(=O)CCC2(C)CCC3(C)C(CCC4(C)C=C(C(=O)OC)C(=O)C43C)C1(C)C2=O
337,COC(=O)C1=CC2(C)C(=O)C(C1=O)C1(CCC3C1CC(C)(C)CC(=O)C3(C)C)CC2C
338,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
339,COC(=O)C1=C(C)C2(C)CC3(C)CCC4(C)CCC(C)(C)C(C(=O)C(C)(C1=O)C2=O)C43C
340,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(=O)C(C)(C)CCC(C)(C)C1C2(C)C
341,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
342,COC(=O)C1=C(C)C2(C)CCC3C4(CC(C)(C)C3(C)C(C)(C)C(=O)CC4(C)C2=O)C1=O
343,COC(=O)C1=C(C)C(=O)C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)C1=O
344,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)CCC(C)(C1(C)C)C3(C)C2=O
345,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
346,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(CCC(=O)C3(C)C)C1(C)C2(C)C
347,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)C(C)(C)C(=O)CCC31C2(C)C
348,COC(=O)C1=CC2(C)CCC3(C)C4(C)CCC(=O)C(C)(C)C4CC3(C)C(C)(C1=O)C2=O
349,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O
350,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
351,CC(=O)OC(=O)C1=C(C(C)=O)C(C)(C)C2(C)C(=O)C3(C)CC3(C)C(C1(C)C)C2(C)C
352,COC(=O)C1=CC2(C)C(=O)C(C)(CC3CCC4(C)C(CCC(=O)C4(C)C)C(C)C32C)C1=O
353,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4CC(=O)C(C)(C)C4(C)CCC23C)C1=O
354,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
355,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1C3(C)CC(=O)C(C)(C)C3CCC1(C)C2(C)C
356,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
357,COC(=O)C1=CC2(C)CC3C4CC(C)(C)CCC4(C)C(C)(C)C(=O)CC3(C)C(C1=O)C2=O
358,COC(=O)C1=CC2(C)CC3(C)C4C(C)(CCC(=O)C4(C)C)CCC3(C)C(C)(C1=O)C2=O
359,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
360,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
361,COC(=O)C1=C(C)C2(C)C(=O)C3(C)CCC4CC(C)(C)CCC4(C)C3C(C)(C1=O)C2=O
362,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1CC3C(C)(C)C(=O)CCC3(C)C12
363,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C(=O)C3(C)C)C1(C)C2(C)C
364,COC(=O)C1=CC2(C)C(=O)C(C)(CC23CCCC2(C)C(=O)CCC(C)(C)CCC23)C1=O
365,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C2CCC2C(C)(C)C(=O)CCC23C)C1=O
366,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)C(CCC(=O)C3(C)C)C1=C2C
367,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(C)(C)C(=O)C4CCC3(C)C(C)(C1=O)C2=O
368,COC(=O)C1=CC2(C)CC3(C)C(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O
369,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(CCC3(C)C(C)(C)C(=O)C31C)C2(C)C
370,CCC12CCC3C(C)(C)C(=O)CCC3(C)C1(C)C1(C)C(=O)C(C(=O)OC)=CC(C)(C2)C1=O
371,COC(=O)C1=CC2(C)C(=O)C3C(C)(CCC4(C)C(C)(C)CCCC34C)C(C)(C1=O)C2=O
372,CCC12CC3(C)CCC(C)(C)C(C)(C)C3(C)C(=O)C(C)(C=C(C(=O)OC)C1=O)C2=O
373,COC(=O)C1=CC2(C)C(=O)C(C)(C)C(C)C3CCC4(C1=O)C3C(C)(C)C(C)(C)C4(C)C2=O
374,COC(=O)C1=CC2(C)CC3(C)C(C4C(C)(C)C(=O)C(C)(C)CCC43C)C(C)(C1=O)C2=O
375,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CCC(=O)C(C)C4CCC3(C)C(C)(C1=O)C2=O
376,COC(=O)C1=CC2(C)CC3(C)CCC4C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O
377,COC(=O)C1=CC2(C=C(C)C(C)(C)C(=O)C3(C)CC(C)(C)C(C)(C)C2(C)C3=O)C1=O
378,COC(=O)C1=CC2(C)CC3(C)C(C4=C(C)CCC(=O)C4(C)C)CCC3(C)C(C)(C1=O)C2=O
379,COC(=O)C1=C(C)C2(C)C(=O)C3C(CCC4(C)CC(C)(C)CCC34C)C(C)(C1=O)C2=O
380,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
381,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3CCC2(C)C1(C)CCC3(C)C
382,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C(=O)CC(C)(C)C3(C)C4=C(C)C4CCC23C)C1=O
383,CCC1(C)C(=O)CCC2(C)C1CCC1(C)C2CC2(C)C=C(C(=O)OC)C(=O)C1(C)C2=O
384,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O
385,COC(=O)C1=C(C)C2(C)CC3CC4(C)CCC(=O)C4C(C)(C)CC3(C)C(C)(C1=O)C2=O
386,COC(=O)C1=CC2(C)C(=O)C(C)(CC3C2(C)CCC2(C)C(C)(C)C(=O)CCC32C)C1=O
387,COC(=O)C1=CC2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O
388,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
389,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC4C(C)(C)C(=O)CCC3(C)C(C)(C1=O)C2=O
390,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
391,CCC1(C)C(=O)CCC2(C)C1CCC1C3(C)C(=O)C(C(=O)OC)=CC(C)(CC12C)C3=O
392,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1C(C)(C)C3(C)CCCCC3(C)C1(C)C2=O
393,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C4(C)C(C)(C)C(=O)CCC4(C)C23C)C1=O
394,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CC3(C)CC(=O)C(C)(C)C3CCC12C
395,COC(=O)C1=CC2(C)CC3(CC4C(C)(C)CC(=O)CCC43C)C(C)(C)C(C)(C1=O)C2=O
396,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1C2(C)CCC2C(C)(C)C(=O)CC(C)(C)C21C
397,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O
398,COC(=O)C1=C(C)C2(C)CC3C(C)(CCC4CCC(=O)C(C)(C)C43C)C(C)(C1=O)C2=O
399,COC(=O)C1=CC2(C)CC(=O)C3C4(C)CCCC(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
400,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
401,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)C(=O)CCCC3(C)C1C2(C)C
402,COC(=O)C1=C(c2ccccc2)C2(C)C(=O)C3CC4(C)CCC(C)(C)C4(C)C3(C)C(C)(C1=O)C2=O
403,COC(=O)C1=CC2(C)C(=O)C(C)(CC3C(C)(C)CC(=O)C(C)(C)CC(C)C32C)C1=O
404,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1C(C)(C)C3(C)CC(=O)C(C)(C)C3CCC12C
405,COC(=O)C1=CC2(C)CC3(C)C4CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
406,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1C2(C)CCC2(C)CCC(=O)C12C
407,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)CCC4(C)C(C)(C)C(=O)C4(C)C32C)C1=O
408,CCOC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)CCC(=O)C(C)(C)C21C
409,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O
410,CCC12C(=O)C(C(=O)OC)=C(C)C(C)(C1=O)C1(C)C(C(C)(C)C(=O)C1(C)C)C2(C)C
411,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)CCC(=O)C34C)C(C)(C1=O)C2=O
412,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)CCC3C(C)(C)C(=O)CCC3(C)C21
413,COC(=O)C1=C(C2(C)CC3C(C)(C)C(=O)CCC32C)C2(C)CCC(C)(C)C(C)(C1=O)C2=O
414,COC(=O)C1=C(C)C2(C)CC(C)(C)C3(C)C(C)(C)C(=O)CCC3(C)C(C)(C1=O)C2=O
415,COC(=O)C1=CC2(C)CC3(C)C4(C)CC(=O)C(C)(C)C4CCCC3(C)C(C)(C1=O)C2=O
416,COC(=O)C1=CC2(C)CC3(C)CCC4C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O
417,COC(=O)C1=CC2(C)C(=O)C3(C)CC4(C)CCC4(C)CC(C)(C)C3(C)C(C)(C1=O)C2=O
418,COC(=O)C1=C(C)C2(C)CC3(C)CCCC4C(C)(C)C(=O)CCC4(C3)C(C)(C1=O)C2=O
419,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C2(C)CC32CCCCC(=O)C2(C)C)C1=O
420,COC(=O)C1=C(C)C2(C)C(CCC3(C)C4(C)C(=O)C(C)(CC23C)C4=O)C(C)(C)C1=O
